"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
"oo+o","4","L","davinci","AS II","Input: 0\nOutput: 001\n\nInput: 00101\nOutput: 001\n\nInput: 1\nOutput: 11\n\nInput: 01\nOutput: 001\n\nInput: 101\nOutput: 11\n\nInput: -\nOutput: -\n\nInput: 010\nOutput:","001","010","0"
"o>oo","4","L","davinci","WS","Input: 11\nOutput: 111\n\nInput: 10\nOutput:","100","101","0"
"o>oo","4","L","davinci","WS","Input: 11\nOutput: 111\n\nInput: 10010\nOutput:","100","11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","0"
"o>oo","4","L","davinci","WS","Input: 11\nOutput: 111\n\nInput: 10011\nOutput:","100","11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","0"
"o>oo","4","L","davinci","WS","Input: 11\nOutput: 111\n\nInput: 0\nOutput:","0","0","1"
"o>oo","4","L","davinci","WS","Input: 11\nOutput: 111\n\nInput: 1\nOutput:","1","111","0"
"o>oo","4","L","davinci","AS I","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10\nOutput:","100","010","0"
"o>oo","4","L","davinci","AS I","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10010\nOutput:","100","10100","0"
"o>oo","4","L","davinci","AS I","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10011\nOutput:","100","11111","0"
"o>oo","4","L","davinci","AS I","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 0\nOutput:","0","0","1"
"o>oo","4","L","davinci","AS I","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 1\nOutput:","1","01","0"
"o>oo","4","L","davinci","AS II","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10000\nOutput: 100\n\nInput: 000\nOutput: 000\n\nInput: 10001\nOutput: 100\n\nInput: 10\nOutput:","100","10","0"
"o>oo","4","L","davinci","AS II","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10000\nOutput: 100\n\nInput: 000\nOutput: 000\n\nInput: 10001\nOutput: 100\n\nInput: 10010\nOutput:","100","101","0"
"o>oo","4","L","davinci","AS II","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10000\nOutput: 100\n\nInput: 000\nOutput: 000\n\nInput: 10001\nOutput: 100\n\nInput: 10011\nOutput:","100","101","0"
"o>oo","4","L","davinci","AS II","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10000\nOutput: 100\n\nInput: 000\nOutput: 000\n\nInput: 10001\nOutput: 100\n\nInput: 0\nOutput:","0","0","1"
"o>oo","4","L","davinci","AS II","Input: 11\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput: 000\n\nInput: 10000\nOutput: 100\n\nInput: 000\nOutput: 000\n\nInput: 10001\nOutput: 100\n\nInput: 1\nOutput:","1","1","1"
">o>o","4","L","davinci","WS","Input: 101\nOutput: 01\n\nInput: 010\nOutput:","10","010","0"
">o>o","4","L","davinci","WS","Input: 101\nOutput: 01\n\nInput: 011\nOutput:","11","100","0"
">o>o","4","L","davinci","WS","Input: 101\nOutput: 01\n\nInput: 00111\nOutput:","01","011","0"
">o>o","4","L","davinci","WS","Input: 101\nOutput: 01\n\nInput: 01000\nOutput:","10","01","0"
">o>o","4","L","davinci","WS","Input: 101\nOutput: 01\n\nInput: 100\nOutput:","00","00","1"
">o>o","4","L","davinci","AS I","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: 010\nOutput:","10","0","0"
">o>o","4","L","davinci","AS I","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: 011\nOutput:","11","10","0"
">o>o","4","L","davinci","AS I","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: 00111\nOutput:","01","0","0"
">o>o","4","L","davinci","AS I","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: 01000\nOutput:","10","001","0"
">o>o","4","L","davinci","AS I","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: 100\nOutput:","00","0","0"
">o>o","4","L","davinci","AS II","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 111\nOutput: 11\n\nInput: 010\nOutput:","10","01","0"
">o>o","4","L","davinci","AS II","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 111\nOutput: 11\n\nInput: 011\nOutput:","11","01","0"
">o>o","4","L","davinci","AS II","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 111\nOutput: 11\n\nInput: 00111\nOutput:","01","01","1"
">o>o","4","L","davinci","AS II","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 111\nOutput: 11\n\nInput: 01000\nOutput:","10","001","0"
">o>o","4","L","davinci","AS II","Input: 101\nOutput: 01\n\nInput: 10\nOutput: 0\n\nInput: 00110\nOutput: 01\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 111\nOutput: 11\n\nInput: 100\nOutput:","00","10","0"
"<+oo","4","L","davinci","WS","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 010\nOutput:","00","01","0"
"<+oo","4","L","davinci","WS","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput:","00","10","0"
"<+oo","4","L","davinci","WS","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 10\nOutput:","00","01","0"
"<+oo","4","L","davinci","WS","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 1\nOutput:","00","11","0"
"<+oo","4","L","davinci","WS","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 11\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS I","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 010\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS I","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 01\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS I","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 10\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS I","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 1\nOutput:","00","01","0"
"<+oo","4","L","davinci","AS I","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 11\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS II","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 0001\nOutput: 00\n\nInput: 000\nOutput: 00\n\nInput: 001\nOutput: 00\n\nInput: 010\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS II","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 0001\nOutput: 00\n\nInput: 000\nOutput: 00\n\nInput: 001\nOutput: 00\n\nInput: 01\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS II","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 0001\nOutput: 00\n\nInput: 000\nOutput: 00\n\nInput: 001\nOutput: 00\n\nInput: 10\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS II","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 0001\nOutput: 00\n\nInput: 000\nOutput: 00\n\nInput: 001\nOutput: 00\n\nInput: 1\nOutput:","00","00","1"
"<+oo","4","L","davinci","AS II","Input: 11\nOutput: 00\n\nInput: -\nOutput: 00\n\nInput: 0\nOutput: 00\n\nInput: 0000\nOutput: 00\n\nInput: 0001\nOutput: 00\n\nInput: 000\nOutput: 00\n\nInput: 001\nOutput: 00\n\nInput: 11\nOutput:","00","00","1"
">>+o","4","L","davinci","WS","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 10\nOutput:","0","1","0"
">>+o","4","L","davinci","WS","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0000\nOutput:","1","0","0"
">>+o","4","L","davinci","WS","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 11\nOutput:","0","1","0"
">>+o","4","L","davinci","WS","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 000\nOutput:","1","0","0"
">>+o","4","L","davinci","WS","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 00001\nOutput:","1","0","0"
">>+o","4","L","davinci","AS I","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 10\nOutput:","0","0","1"
">>+o","4","L","davinci","AS I","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 0000\nOutput:","1","0","0"
">>+o","4","L","davinci","AS I","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput:","0","1","0"
">>+o","4","L","davinci","AS I","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 000\nOutput:","1","0","0"
">>+o","4","L","davinci","AS I","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 00001\nOutput:","1","0","0"
">>+o","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: 0\n\nInput: 00000\nOutput: 1\n\nInput: 10\nOutput:","0","0","1"
">>+o","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: 0\n\nInput: 00000\nOutput: 1\n\nInput: 0000\nOutput:","1","0","0"
">>+o","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: 0\n\nInput: 00000\nOutput: 1\n\nInput: 11\nOutput:","0","0","1"
">>+o","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: 0\n\nInput: 00000\nOutput: 1\n\nInput: 000\nOutput:","1","1","1"
">>+o","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: 0\n\nInput: 00000\nOutput: 1\n\nInput: 00001\nOutput:","1","0","0"
"+ooo","4","L","davinci","WS","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00110\nOutput:","111","-","0"
"+ooo","4","L","davinci","WS","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00111\nOutput:","111","-","0"
"+ooo","4","L","davinci","WS","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput:","111","-","0"
"+ooo","4","L","davinci","WS","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 01000\nOutput:","111","-","0"
"+ooo","4","L","davinci","WS","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 01\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS I","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00110\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS I","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00111\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS I","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS I","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 01000\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS I","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 01\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00101\nOutput: 111\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 00110\nOutput:","111","111","1"
"+ooo","4","L","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00101\nOutput: 111\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 00111\nOutput:","111","111","1"
"+ooo","4","L","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00101\nOutput: 111\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 00\nOutput:","111","-","0"
"+ooo","4","L","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00101\nOutput: 111\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 01000\nOutput:","111","111","1"
"+ooo","4","L","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 111\n\nInput: 100\nOutput: -\n\nInput: 00101\nOutput: 111\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 01\nOutput:","111","-","0"
"o>o","3","L","davinci","WS","Input: 11\nOutput: 11\n\nInput: 0\nOutput:","0","0","1"
"o>o","3","L","davinci","WS","Input: 11\nOutput: 11\n\nInput: 00\nOutput:","00","00","1"
"o>o","3","L","davinci","WS","Input: 11\nOutput: 11\n\nInput: 10\nOutput:","10","10","1"
"o>o","3","L","davinci","WS","Input: 11\nOutput: 11\n\nInput: 1001\nOutput:","10","11","0"
"o>o","3","L","davinci","WS","Input: 11\nOutput: 11\n\nInput: 1010\nOutput:","10","10","1"
"o>o","3","L","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 0\nOutput:","0","0","1"
"o>o","3","L","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 00\nOutput:","00","0","0"
"o>o","3","L","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 10\nOutput:","10","10","1"
"o>o","3","L","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 1001\nOutput:","10","10","1"
"o>o","3","L","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 1010\nOutput:","10","10","1"
"o>o","3","L","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 11\nOutput: 11\n\nInput: 0111\nOutput: 01\n\nInput: 1000\nOutput: 10\n\nInput: 0\nOutput:","0","0","1"
"o>o","3","L","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 11\nOutput: 11\n\nInput: 0111\nOutput: 01\n\nInput: 1000\nOutput: 10\n\nInput: 00\nOutput:","00","0","0"
"o>o","3","L","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 11\nOutput: 11\n\nInput: 0111\nOutput: 01\n\nInput: 1000\nOutput: 10\n\nInput: 10\nOutput:","10","10","1"
"o>o","3","L","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 11\nOutput: 11\n\nInput: 0111\nOutput: 01\n\nInput: 1000\nOutput: 10\n\nInput: 1001\nOutput:","10","10","1"
"o>o","3","L","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 110\nOutput: 11\n\nInput: 0110\nOutput: 01\n\nInput: 11\nOutput: 11\n\nInput: 0111\nOutput: 01\n\nInput: 1000\nOutput: 10\n\nInput: 1010\nOutput:","10","10","1"
">-oo","4","L","davinci","WS","Input: 1010\nOutput: -\n\nInput: 10011\nOutput:","-","-","1"
">-oo","4","L","davinci","WS","Input: 1010\nOutput: -\n\nInput: 0\nOutput:","11","-","0"
">-oo","4","L","davinci","WS","Input: 1010\nOutput: -\n\nInput: 10100\nOutput:","-","-","1"
">-oo","4","L","davinci","WS","Input: 1010\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
">-oo","4","L","davinci","WS","Input: 1010\nOutput: -\n\nInput: 10110\nOutput:","-","-","1"
">-oo","4","L","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 10011\nOutput:","-","-","1"
">-oo","4","L","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 0\nOutput:","11","0","0"
">-oo","4","L","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 10100\nOutput:","-","-","1"
">-oo","4","L","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 10101\nOutput:","-","-","1"
">-oo","4","L","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 10110\nOutput:","-","-","1"
">-oo","4","L","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 010\nOutput: 00\n\nInput: 10010\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 10011\nOutput:","-","-","1"
">-oo","4","L","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 010\nOutput: 00\n\nInput: 10010\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 0\nOutput:","11","0","0"
">-oo","4","L","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 010\nOutput: 00\n\nInput: 10010\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 10100\nOutput:","-","-","1"
">-oo","4","L","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 010\nOutput: 00\n\nInput: 10010\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 10101\nOutput:","-","-","1"
">-oo","4","L","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 111\nOutput: 00\n\nInput: 11111\nOutput: 00\n\nInput: 010\nOutput: 00\n\nInput: 10010\nOutput: -\n\nInput: 1\nOutput: 11\n\nInput: 10110\nOutput:","-","-","1"
"oooo","4","L","davinci","WS","Input: 0\nOutput: 0000\n\nInput: 0001\nOutput:","0000","0000","1"
"oooo","4","L","davinci","WS","Input: 0\nOutput: 0000\n\nInput: 11110\nOutput:","1111","0000","0"
"oooo","4","L","davinci","WS","Input: 0\nOutput: 0000\n\nInput: 11111\nOutput:","1111","0000","0"
"oooo","4","L","davinci","WS","Input: 0\nOutput: 0000\n\nInput: 00\nOutput:","0000","0000","1"
"oooo","4","L","davinci","WS","Input: 0\nOutput: 0000\n\nInput: 110\nOutput:","1111","0000","0"
"oooo","4","L","davinci","AS I","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 0001\nOutput:","0000","0000","1"
"oooo","4","L","davinci","AS I","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11110\nOutput:","1111","0000","0"
"oooo","4","L","davinci","AS I","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11111\nOutput:","1111","11111","0"
"oooo","4","L","davinci","AS I","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 00\nOutput:","0000","0000","1"
"oooo","4","L","davinci","AS I","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 110\nOutput:","1111","1111","1"
"oooo","4","L","davinci","AS II","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11\nOutput: 1111\n\nInput: 1110\nOutput: 1111\n\nInput: 1111\nOutput: 1111\n\nInput: 0001\nOutput:","0000","0000","1"
"oooo","4","L","davinci","AS II","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11\nOutput: 1111\n\nInput: 1110\nOutput: 1111\n\nInput: 1111\nOutput: 1111\n\nInput: 11110\nOutput:","1111","1111","1"
"oooo","4","L","davinci","AS II","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11\nOutput: 1111\n\nInput: 1110\nOutput: 1111\n\nInput: 1111\nOutput: 1111\n\nInput: 11111\nOutput:","1111","11111","0"
"oooo","4","L","davinci","AS II","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11\nOutput: 1111\n\nInput: 1110\nOutput: 1111\n\nInput: 1111\nOutput: 1111\n\nInput: 00\nOutput:","0000","0000","1"
"oooo","4","L","davinci","AS II","Input: 0\nOutput: 0000\n\nInput: 1\nOutput: 1111\n\nInput: 10\nOutput: 1111\n\nInput: 11\nOutput: 1111\n\nInput: 1110\nOutput: 1111\n\nInput: 1111\nOutput: 1111\n\nInput: 110\nOutput:","1111","0000","0"
"+oo","3","L","davinci","WS","Input: -\nOutput: 00\n\nInput: 1110\nOutput:","-","-","1"
"+oo","3","L","davinci","WS","Input: -\nOutput: 00\n\nInput: 01011\nOutput:","11","-","0"
"+oo","3","L","davinci","WS","Input: -\nOutput: 00\n\nInput: 1\nOutput:","-","01","0"
"+oo","3","L","davinci","WS","Input: -\nOutput: 00\n\nInput: 10\nOutput:","-","01","0"
"+oo","3","L","davinci","WS","Input: -\nOutput: 00\n\nInput: 01100\nOutput:","11","-","0"
"+oo","3","L","davinci","AS I","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 1110\nOutput:","-","-","1"
"+oo","3","L","davinci","AS I","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 01011\nOutput:","11","-","0"
"+oo","3","L","davinci","AS I","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 1\nOutput:","-","-","1"
"+oo","3","L","davinci","AS I","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 10\nOutput:","-","-","1"
"+oo","3","L","davinci","AS I","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 01100\nOutput:","11","-","0"
"+oo","3","L","davinci","AS II","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput: 11\n\nInput: 1101\nOutput: -\n\nInput: 1110\nOutput:","-","-","1"
"+oo","3","L","davinci","AS II","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput: 11\n\nInput: 1101\nOutput: -\n\nInput: 01011\nOutput:","11","-","0"
"+oo","3","L","davinci","AS II","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput: 11\n\nInput: 1101\nOutput: -\n\nInput: 1\nOutput:","-","-","1"
"+oo","3","L","davinci","AS II","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput: 11\n\nInput: 1101\nOutput: -\n\nInput: 10\nOutput:","-","-","1"
"+oo","3","L","davinci","AS II","Input: -\nOutput: 00\n\nInput: 1011\nOutput: -\n\nInput: 1100\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput: 11\n\nInput: 1101\nOutput: -\n\nInput: 01100\nOutput:","11","-","0"
"o-o","3","L","davinci","WS","Input: 1\nOutput: 10\n\nInput: 0011\nOutput:","0","1","0"
